Order #,Purchase Date,Day,Order Status,Marketplace Seller,Seller_Raw,Attribute Set,Name,SKU,Qty Ordered,Item Price,Row Total,Discount Amount,Value After Discounts,Coupon Code,Customer Region,Payment Method,Purchase Point
2005951306,2026-07-01 20:03:33,Jul 01,Complete,MP,msk,Cookware,قلاية جرانيت بلس من نوفال ، سمك 3.5 مم ، مقاس 30 - احمر بوردو,MSK82,1.0,841.0,841.0,42.05,798.95,KCH200,القاهرة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005951297,2026-07-01 20:03:04,Jul 01,Processing,raneen,raneen,Drinkware,مج زجاج، غطاء خشب، بالشاليموه، 500 مل - شفاف خشبي,HO1143968CL3,1.0,60.0,60.0,3.0,57.0,kch200,قنا,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005951291,2026-07-01 20:02:40,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,الأقصر,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005951288,2026-07-01 20:02:32,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,كفر الشيخ,Credit/Debit Card,"Raneen
   Raneen Store
      العربية
"
2005951285,2026-07-01 20:02:11,Jul 01,Complete,MP,tabark,Mobile Phones,موبايل سمارت ريلمى سى 85 ، 256 جيجا ، 8 جيجا رام ، شبكة الجيل الخامس - اسود + سماعات اذن اورايمو، لا سلكية، 6 ميكروفون، الغاء الضوضاء، OTW-330S - اسود &quot; هدية &quot;,Bundel-6941764481282-Tabark,1.0,13188.0,13188.0,0.0,13188.0,,الشرقية,Credit/Debit Card,"Raneen
   Raneen Store
      العربية
"
2005951282,2026-07-01 20:01:59,Jul 01,Processing,raneen,raneen,Fans,مروحة ستاند تورنيدو، 18 بوصة، 4 ريشة، 3 سرعات، TSF-18XW - أسود,EL1071300BLK,1.0,2404.0,2404.0,0.0,2404.0,,المنيا,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005951282,2026-07-01 20:01:59,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,المنيا,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005951279,2026-07-01 20:01:52,Jul 01,Processing,raneen,raneen,Air Conditioner,تكييف سبلت سمارت كول هاير، 1.5 حصان، بارد فقط، HSU-12KCROC-R32-IN - ابيض,ELKIT1871WIT,1.0,19999.0,19999.0,0.0,19999.0,,Giza,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005951273,2026-07-01 20:01:46,Jul 01,Pending,MP,alsorgy,Mobile Phones,موبايل 105 نوكيا، 1.8 بوصة، 1000 ملي امبير، TA-1557 DS - فحمي,6438409087164-alsorgy,1.0,500.0,500.0,0.0,500.0,,أسيوط,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005951270,2026-07-01 20:01:45,Jul 01,Pending,MP,woodenfurniture,TV Table,ترابيزة تليفزيون خشب ام دي اف، 160x47x30 سم - ابيض بيج,MFE22Wooden,1.0,2249.0,2249.0,335.87,1913.13,OFF500,الجيزة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005951270,2026-07-01 20:01:45,Jul 01,Pending,MP,woodenfurniture,Center Table,ترابيزة وسط مودرن خشب MDF، 45x50x95 سم - بني,nct24-wooden,1.0,1099.0,1099.0,164.13,934.87,OFF500,الجيزة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005951264,2026-07-01 20:00:40,Jul 01,Processing,raneen,raneen,Shoes,شبشب سلايد للسيدات اوندا,SH1088593L17,1.0,119.0,119.0,0.0,119.0,,الجيزة,Premium Card,"Raneen
   Raneen Store
      العربية
"
2005951264,2026-07-01 20:00:40,Jul 01,Processing,MP,rofaeeltrade,Mattress,مرتبه تاكي أورانج سوست متصلة، ارتفاع 30 سم، 120×195 سم،Taki2/RF - ابيض,Taki2/RF-rofaeeltrade,1.0,4398.0,4398.0,0.0,4398.0,,الجيزة,Premium Card,"Raneen
   Raneen Store
      العربية
"
2005951264,2026-07-01 20:00:40,Jul 01,Processing,MP,samafurniture,Beds,سرير خشب كبس كونتر، 120×120×195 سم مقاس مفرد - اوف وايت,ABDWSO12OFW-120,1.0,3499.0,3499.0,0.0,3499.0,,الجيزة,Premium Card,"Raneen
   Raneen Store
      العربية
"
2005951261,2026-07-01 20:00:33,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,كفر الشيخ,Credit/Debit Card,"Raneen
   Raneen Store
      العربية
"
2005951255,2026-07-01 19:59:18,Jul 01,Pending,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,الأسكندرية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005951246,2026-07-01 19:58:00,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,كفر الشيخ,Credit/Debit Card,"Raneen
   Raneen Store
      العربية
"
2005951240,2026-07-01 19:56:22,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,كفر الشيخ,Credit/Debit Card,"Raneen
   Raneen Store
      العربية
"
2005951231,2026-07-01 19:54:24,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,كفر الشيخ,Credit/Debit Card,"Raneen
   Raneen Store
      العربية
"
2005951228,2026-07-01 19:53:57,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,الأقصر,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951225,2026-07-01 19:53:49,Jul 01,Complete,MP,attallah,Fans,مروحة حائط فريش، 20 بوصة، بدون ريموت، 3 سرعات،wgp20 - اسود,B01KZO9010BLK-attallah,1.0,2113.0,2113.0,0.0,2113.0,,الجيزة,valU,"Raneen
   Raneen Store
      العربية
"
2005951225,2026-07-01 19:53:49,Jul 01,Complete,MP,dukanabdelaziz,Fans,مروحة حائط فريش شبح ، 18 بوصة، 500004473 - اسود احمر,IST50000447315-dukanabdelaziz,1.0,1874.0,1874.0,0.0,1874.0,,الجيزة,valU,"Raneen
   Raneen Store
      العربية
"
2005951225,2026-07-01 19:53:49,Jul 01,Complete,MP,ammerkatosh,Fans,مروحة حائط فريش شبح ، 18 بوصة ، بريموت، اسود احمر,ISTSWF-18R-531522-ammerkatosh,1.0,2111.0,2111.0,0.0,2111.0,,الجيزة,valU,"Raneen
   Raneen Store
      العربية
"
4000152162,2026-07-01 19:53:09,Jul 01,Pending,MP,elkabeer,Insect Killer,"First1 FW-103 Electric Insect and Mosquito Killer, 2 Bulbs - Black Silver",6227031111613,1.0,1099.0,1099.0,0.0,1099.0,,القاهرة,Cash On Delivery,"Raneen
   Raneen Store
      English
"
2005951216,2026-07-01 19:51:38,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,الأقصر,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951213,2026-07-01 19:51:35,Jul 01,Processing,raneen,raneen,Center Table,ترابيزة انتريه خشب شيب بورد، 100×50×45 سم - بني بيج,HO1124253BR1,1.0,999.0,999.0,0.0,999.0,,الجيزة,Credit/Debit Card,"Raneen
   Raneen Store
      العربية
"
2005951207,2026-07-01 19:50:31,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,كفر الشيخ,Credit/Debit Card,"Raneen
   Raneen Store
      العربية
"
2005951204,2026-07-01 19:49:56,Jul 01,Processing,raneen,raneen,Cookware, طقم زجاج حرارى تركى بورجام، 4 قطع - شفاف,HO1012438CLR,1.0,549.0,549.0,26.47,522.53,kch200,الغربية,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951204,2026-07-01 19:49:56,Jul 01,Processing,raneen,raneen,Cleaning Tools &amp; Supplies,طبق غسيل بلاستيك، قابل للطى، 38 لتر - ابيض رمادي,HO1125130WNG,1.0,299.0,299.0,14.42,284.58,kch200,الغربية,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951204,2026-07-01 19:49:56,Jul 01,Processing,raneen,raneen,Cookware,صينية بالغطاء بورجام، 30×20 سم- شفاف,HO1012475CLR,1.0,279.0,279.0,13.45,265.55,kch200,الغربية,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951204,2026-07-01 19:49:56,Jul 01,Processing,raneen,raneen,Dinnerware,طقم عشاء زجاج جلاكسي جلاس، 24 قطعة - شفاف,HO1142660CL1,1.0,225.0,225.0,10.85,214.15,kch200,الغربية,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951204,2026-07-01 19:49:56,Jul 01,Processing,raneen,raneen,Cookware,طاجن الومنيوم مستطيل ماجستيك شيف كوك، 35 سم - فضي,HO1116135SLV,1.0,225.0,225.0,10.85,214.15,kch200,الغربية,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951204,2026-07-01 19:49:56,Jul 01,Processing,raneen,raneen,Serveware,طقم صواني تقديم معدن شيف كوك، 5 قطع - فضي,HO1111763SLV,1.0,225.0,225.0,10.85,214.15,kch200,الغربية,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951204,2026-07-01 19:49:56,Jul 01,Processing,raneen,raneen,Cookware,لبانة بالغطاء الومنيوم شيف كوك، 16 سم - فضي,HO1109913SLV,1.0,225.0,225.0,10.85,214.15,kch200,الغربية,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951204,2026-07-01 19:49:56,Jul 01,Processing,raneen,raneen,Drinkware,"طقم شوب زجاج باشابتشى, 6 قطع, PA-42199-B - شفاف",HO1012450CLR,1.0,160.0,160.0,7.71,152.29,kch200,الغربية,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951204,2026-07-01 19:49:56,Jul 01,Processing,raneen,raneen,Kitchenware,طقم برطمان توابل زجاج بغطاء بلاستيك، 12 قطعة، 120 مل، مزود بقمع تعبئة - اسود,HO1110579BLK,1.0,150.0,150.0,7.24,142.76,kch200,الغربية,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951204,2026-07-01 19:49:56,Jul 01,Processing,raneen,raneen,Cleaning Tools &amp; Supplies,باسكت قمامة بلاستيك بغطاء تاتش حجازي، 7 لتر- ابيض بيج,HO1147789WIT,1.0,149.0,149.0,7.18,141.82,kch200,الغربية,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951204,2026-07-01 19:49:56,Jul 01,Processing,raneen,raneen,Storage,ستاند منزلى متحرك، 3 دور، 70×54×15.5 سم - ابيض,HO1070312WHT,1.0,139.0,139.0,6.71,132.29,kch200,الغربية,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951204,2026-07-01 19:49:56,Jul 01,Processing,raneen,raneen,Cookware,قلاية المونيوم ماجستيك شيف كوك، يد ستانلس ستيل، 24 سم - فضي,HO1115371SLV,1.0,110.0,110.0,5.3,104.7,kch200,الغربية,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951204,2026-07-01 19:49:56,Jul 01,Processing,raneen,raneen,Cookware,صينيه بسبوسه الومنيوم عبود، 32 سم - فضي,HO1144872SLV,1.0,100.0,100.0,4.83,95.17,kch200,الغربية,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951204,2026-07-01 19:49:56,Jul 01,Processing,raneen,raneen,Bowl,طقم بوله بورسلين مستديره، 3 قطع، 11 سم,HO1126393WI2,1.0,144.0,144.0,6.95,137.05,kch200,الغربية,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951204,2026-07-01 19:49:56,Jul 01,Processing,raneen,raneen,Bowl,طقم بوله بورسلين مستديره، 3 قطع، 11 سم,HO1126393WI4,1.0,144.0,144.0,6.95,137.05,kch200,الغربية,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951204,2026-07-01 19:49:56,Jul 01,Processing,raneen,raneen,Bowl,طقم بوله بورسلين مستديره، 3 قطع، 11 سم,HO1126393WI6,1.0,79.0,79.0,3.81,75.19,kch200,الغربية,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951204,2026-07-01 19:49:56,Jul 01,Processing,raneen,raneen,Cookware,قلاية الومنيوم شيف كوك، بيد ستانلس ستيل، 16 سم - فضي,HO1119878SLV,1.0,60.0,60.0,2.9,57.1,kch200,الغربية,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951204,2026-07-01 19:49:56,Jul 01,Processing,raneen,raneen,Kitchenware,طقم زجاجة زيت وخل زجاج، قطعتين، 250 مل - شفاف,HO1125133CLR,3.0,50.0,150.0,7.24,142.76,kch200,الغربية,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951204,2026-07-01 19:49:56,Jul 01,Processing,raneen,raneen,Bowl,طقم بولة زجاج بيور جلاس، 6 قطع، 13 سم - شفاف,HO1142755CLR,3.0,50.0,150.0,7.24,142.76,kch200,الغربية,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951204,2026-07-01 19:49:56,Jul 01,Processing,raneen,raneen,Bowl,بولة بورسلين، 14 سم - روز اخضر,HO1146320WI1,3.0,45.0,135.0,6.51,128.49,kch200,الغربية,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951204,2026-07-01 19:49:56,Jul 01,Processing,raneen,raneen,Bowl,بولة بورسلين، 9 سم - ابيض روز,HO1146458WI1,6.0,35.0,210.0,10.13,199.87,kch200,الغربية,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951204,2026-07-01 19:49:56,Jul 01,Processing,raneen,raneen,Bowl,بولة صوص بورسلين شكل مثلث، 8.5 سم - اخضر روز,HO1146172WI1,6.0,30.0,180.0,8.68,171.32,kch200,الغربية,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951204,2026-07-01 19:49:56,Jul 01,Processing,raneen,raneen,Kitchenware,مقوار ستانلس ستيل بيد معدن روكى - فضى,HO1048721SLV,6.0,10.0,60.0,2.9,57.1,kch200,الغربية,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951201,2026-07-01 19:49:48,Jul 01,Processing,raneen,raneen,Air Coolers,مبرد هواء ايه تى ايه، 30 لتر، 75 وات، AC-30N - ابيض رمادي,EL1129170WNG,1.0,2899.0,2899.0,0.0,2899.0,,أسيوط,Souhoola,"Raneen
   Raneen Store
      العربية
"
2005951198,2026-07-01 19:49:35,Jul 01,Pending,MP,ideacompany,Hair Care,مجعد الشعر بيبي ليس، C454E - اسود روز,C454EBNR-ideacompany,1.0,1649.0,1649.0,82.45,1566.55,GET200,القاهرة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005951186,2026-07-01 19:48:51,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,كفر الشيخ,Credit/Debit Card,"Raneen
   Raneen Store
      العربية
"
2005951183,2026-07-01 19:48:39,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,الأسكندرية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005951180,2026-07-01 19:48:21,Jul 01,Processing,raneen,raneen,Mobile Audio,سماعة أذن سلكية معدنية لانيكس، LE12 - أسود,EL1110483BLK,1.0,99.0,99.0,0.0,99.0,,Giza,Free,"Raneen
   Raneen Store
      العربية
"
2005951174,2026-07-01 19:48:07,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,الأقصر,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951171,2026-07-01 19:47:56,Jul 01,Processing,raneen,raneen,Drinkware,طقم اكواب شاي زجاج باشابتشي، 6 قطع، 245 مل - شفاف بنفسجي,HO1142005MOV,1.0,433.0,433.0,21.65,411.35,KCH200,الأسكندرية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005951162,2026-07-01 19:47:06,Jul 01,Processing,MP,lightsquare,Lighting Hanging,مجموعة نجفة ليد مودرن، قطعتين، 220 فولت، أضاءة ليد، 60×60 سم، مع جهاز تحكم عن بعد - ذهبى,RL-CH-L-010-Bundle-Lightsquare,1.0,1799.0,1799.0,0.0,1799.0,,الجيزة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005951162,2026-07-01 19:47:06,Jul 01,Processing,raneen,raneen,Cleaning Tools &amp; Supplies,جردل مسح 2 عين بالغطاء بلاستيك سمارت حجازي بلاست، مزود بماسحة باركية، 2 غيار، 22×19×37 سم - بيج رمادي,HO1114685BG1,1.0,249.0,249.0,0.0,249.0,,الجيزة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005951162,2026-07-01 19:47:06,Jul 01,Processing,MP,woodrate,Shoe Rack,جزامة خشبية ام دي اف، 90x120x35 سم - بني ابيض,MP1011,1.0,2799.0,2799.0,0.0,2799.0,,الجيزة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005951156,2026-07-01 19:46:59,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,كفر الشيخ,Credit/Debit Card,"Raneen
   Raneen Store
      العربية
"
2005951153,2026-07-01 19:46:06,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,الأقصر,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951147,2026-07-01 19:45:09,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,كفر الشيخ,Credit/Debit Card,"Raneen
   Raneen Store
      العربية
"
2005951144,2026-07-01 19:45:00,Jul 01,Processing,raneen,raneen,Storage,شانون بلاستيك الوطنية، 5 درج، 109×38×47 سم - بني بيج,HO1126905BNB,1.0,1199.0,1199.0,59.95,1139.05,kch200,القاهرة,Aman,"Raneen
   Raneen Store
      العربية
"
2005951141,2026-07-01 19:44:46,Jul 01,Processing,raneen,raneen,Chairs,شيزلونج خشب زان احمر قماش قطيفه الدورا، 160×45×76سم,HO1109951BEG,1.0,4999.0,4999.0,378.37,4620.63,OFF500,القاهرة,valU,"Raneen
   Raneen Store
      العربية
"
2005951141,2026-07-01 19:44:46,Jul 01,Processing,MP,fekrahhandmade,Wall Decor,مكرميه ديكور للحائط، قطن، 100x70 سم - اوف وايت,ho00106,1.0,618.0,618.0,46.78,571.22,OFF500,القاهرة,valU,"Raneen
   Raneen Store
      العربية
"
2005951141,2026-07-01 19:44:46,Jul 01,Processing,MP,alaqmardesign,Mirror,مجموعة مرايا مكرمية مودرن، 3 قطع - بيج,MIRM31,1.0,989.0,989.0,74.85,914.15,OFF500,القاهرة,valU,"Raneen
   Raneen Store
      العربية
"
2005951141,2026-07-01 19:44:46,Jul 01,Processing,raneen,raneen,Home Decor,شمعة ليد اكريليك، 5.5×12.5 سم - شفاف,HO1124791CNW,2.0,100.0,200.0,0.0,200.0,OFF500,القاهرة,valU,"Raneen
   Raneen Store
      العربية
"
2005951141,2026-07-01 19:44:46,Jul 01,Processing,raneen,raneen,Table Lighting,اباجورة مكتب اكريليك، 3 إضاءات مختلفة، 22 سم، مع وصلة شحن Type-C - ابيض,HO1143983WIT,12.0,115.0,1380.0,0.0,1380.0,OFF500,القاهرة,valU,"Raneen
   Raneen Store
      العربية
"
2005951138,2026-07-01 19:44:42,Jul 01,Processing,raneen,raneen,Sofa,ركنة شكل L خشب طبيعي قطعتين، قماش كتان، 300x200x80x70 سم - بني,HO1122845BRO1,1.0,11999.0,11999.0,0.0,11999.0,,القاهرة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005951126,2026-07-01 19:43:54,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,الأقصر,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951123,2026-07-01 19:43:07,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,كفر الشيخ,Credit/Debit Card,"Raneen
   Raneen Store
      العربية
"
2005951120,2026-07-01 19:42:51,Jul 01,Processing,raneen,raneen,Watches &amp; Alarms,ساعة حائط بلاستيك، 40 سم - احمر داكن,HO1072670DRD,1.0,200.0,200.0,0.0,200.0,,الجيزة,Premium Card,"Raneen
   Raneen Store
      العربية
"
2005951120,2026-07-01 19:42:51,Jul 01,Processing,raneen,raneen,Bed Sheets,طقم ملاية سرير لازورد، 3 قطع، 170×240 سم - تركواز ابيض,TX1015868ME6,1.0,149.0,149.0,0.0,149.0,,الجيزة,Premium Card,"Raneen
   Raneen Store
      العربية
"
2005951120,2026-07-01 19:42:51,Jul 01,Processing,raneen,raneen,Bed Sheets,طقم ملاية لازورد، 4 قطع، 215×235 سم - بيج,TX1022398BEG,1.0,199.0,199.0,0.0,199.0,,الجيزة,Premium Card,"Raneen
   Raneen Store
      العربية
"
2005951117,2026-07-01 19:41:57,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,الأقصر,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951114,2026-07-01 19:41:21,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,الأسكندرية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005951111,2026-07-01 19:41:03,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,كفر الشيخ,Credit/Debit Card,"Raneen
   Raneen Store
      العربية
"
2005951105,2026-07-01 19:40:24,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,الأقصر,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951102,2026-07-01 19:40:10,Jul 01,Processing,MP,safktna,Decorative Accessories,مبخرة كهربائية معدن، 10×11.5×17.8 سم - ذهبي,B07MCQVJ6BEGY-safktna,1.0,349.0,349.0,0.0,349.0,,الجيزة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005951102,2026-07-01 19:40:10,Jul 01,Processing,raneen,raneen,Bowl,طقم بوله بورسلين مستديره، 3 قطع، 11 سم,HO1126393WI4,1.0,144.0,144.0,0.0,144.0,,الجيزة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005951102,2026-07-01 19:40:10,Jul 01,Processing,raneen,raneen,Serveware,طقم صينيه تقديم اكريليك هاوس، 3 قطع - بني,HO1146171BR1,1.0,299.0,299.0,0.0,299.0,,الجيزة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005951102,2026-07-01 19:40:10,Jul 01,Processing,raneen,raneen,Kitchenware,طقم ورق حراري مربع رينامورا، 50 قطعة، 27×5 سم - اوف وايت,HO1116261WIT,1.0,215.0,215.0,0.0,215.0,,الجيزة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005951102,2026-07-01 19:40:10,Jul 01,Processing,MP,panda,Fryers,قلاية هوائية سلفر كريست، 6 لتر، 2400 وات، S-18 - اسود ذهبى,RAN-Z7CXUQY,1.0,1195.0,1195.0,0.0,1195.0,,الجيزة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005951096,2026-07-01 19:39:08,Jul 01,Processing,raneen,raneen,Tanks,ايس بوكس تانك، 10 لتر - ازرق,HO1003948BLU,1.0,595.0,595.0,0.0,595.0,,القاهرة,Credit/Debit Card,"Raneen
   Raneen Store
      العربية
"
2005951093,2026-07-01 19:39:02,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,Alexandria,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005951090,2026-07-01 19:38:53,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,الأقصر,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951084,2026-07-01 19:38:33,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,كفر الشيخ,Credit/Debit Card,"Raneen
   Raneen Store
      العربية
"
2005951081,2026-07-01 19:38:31,Jul 01,Processing,raneen,raneen,Cookware,طقم زجاج حرارى بورجام باشابتشى، 3 قطع - شفاف,HO1115808CLR,1.0,549.0,549.0,27.45,521.55,KCH200,Giza,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005945696,2026-07-01 19:37:12,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,الأسكندرية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005951063,2026-07-01 19:36:56,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,0.0,1779.0,,الأقصر,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005951054,2026-07-01 19:35:53,Jul 01,Pending,raneen,raneen,Televisions,تليفزيون سمارت فريش، بدون أطار، 43 بوصة، LED، FHD، حامل حائط هديه، خاصية ميراكاست، 43MF423C - اسود,EL1136432BLK,1.0,11799.0,11799.0,700.0,11099.0,tv700,قنا,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
